id,clasificacion_cliente
45203,segmento_3
45204,segmento_2
45205,segmento_2
45206,segmento_1
45207,segmento_2
45208,segmento_2
45209,segmento_2
45210,segmento_3
45211,segmento_2
3003,segmento_2
45212,segmento_2
45213,segmento_3
45214,segmento_3
45215,segmento_3
45216,segmento_3
45217,segmento_3
34438,segmento_2
45218,segmento_2
45219,segmento_2
45220,segmento_3
45221,segmento_3
45222,segmento_3
45223,segmento_2
45224,segmento_4
45225,segmento_4
45226,segmento_2
45227,segmento_3
45228,segmento_1
30397,segmento_3
45229,segmento_3
45230,segmento_3
34383,segmento_3
45231,segmento_2
9315,segmento_2
45232,segmento_2
17378,segmento_2
45233,segmento_2
45234,segmento_2
45235,segmento_2
45236,segmento_2
45237,segmento_2
45238,segmento_3
45239,segmento_3
45240,segmento_3
45241,segmento_1
8167,segmento_1
17620,segmento_2
45242,segmento_1
45243,segmento_2
45244,segmento_3
45245,segmento_2
45246,segmento_3
45247,segmento_3
45248,segmento_2
15794,segmento_3
45249,segmento_1
45250,segmento_3
45251,segmento_2
45252,segmento_2
45253,segmento_2
45254,segmento_2
2729,segmento_3
45255,segmento_2
45256,segmento_3
45257,segmento_2
45258,segmento_3
45259,segmento_2
32068,segmento_1
45260,segmento_1
45261,segmento_3
45262,segmento_3
45263,segmento_2
45264,segmento_3
17229,segmento_2
45265,segmento_2
2615,segmento_3
45266,segmento_3
45267,segmento_2
45268,segmento_3
45269,segmento_3
29365,segmento_2
45270,segmento_2
45271,segmento_2
29749,segmento_3
45272,segmento_2
45273,segmento_1
45274,segmento_2
45275,segmento_2
45276,segmento_2
45277,segmento_1
21885,segmento_1
45278,segmento_3
45279,segmento_1
21203,segmento_2
9418,segmento_2
11780,segmento_2
45280,segmento_2
45281,segmento_2
45282,segmento_1
45283,segmento_2
45284,segmento_3
45285,segmento_3
45286,segmento_3
45287,segmento_2
45288,segmento_2
34507,segmento_2
35354,segmento_3
45289,segmento_1
7293,segmento_3
45290,segmento_1
45291,segmento_1
45292,segmento_2
45293,segmento_2
45294,segmento_2
13695,segmento_1
45295,segmento_2
45296,segmento_3
45297,segmento_3
16090,segmento_2
45298,segmento_2
45299,segmento_3
25108,segmento_1
31398,segmento_3
30736,segmento_1
45300,segmento_2
45301,segmento_2
1860,segmento_3
45302,segmento_3
45303,segmento_3
45304,segmento_1
45305,segmento_3
45306,segmento_3
45307,segmento_1
45308,segmento_2
45309,segmento_3
25127,segmento_3
45310,segmento_3
45311,segmento_3
45312,segmento_1
45313,segmento_1
35695,segmento_2
25573,segmento_3
45314,segmento_2
45315,segmento_2
45316,segmento_3
45317,segmento_3
25457,segmento_2
45318,segmento_2
45319,segmento_3
45320,segmento_2
45321,segmento_3
20743,segmento_3
45322,segmento_3
45323,segmento_2
11550,segmento_2
45324,segmento_2
45325,segmento_3
45326,segmento_3
45327,segmento_1
16176,segmento_3
45328,segmento_2
45329,segmento_3
45330,segmento_3
45331,segmento_3
45332,segmento_2
45333,segmento_3
45334,segmento_3
45335,segmento_2
45336,segmento_3
20375,segmento_2
45337,segmento_3
30183,segmento_2
2210,segmento_2
11402,segmento_2
45338,segmento_2
22759,segmento_2
45339,segmento_3
45340,segmento_2
2211,segmento_2
45341,segmento_2
45342,segmento_2
6833,segmento_3
45343,segmento_2
45344,segmento_2
30046,segmento_3
45345,segmento_3
35223,segmento_3
45346,segmento_3
45347,segmento_2
45348,segmento_2
25721,segmento_2
45349,segmento_3
45350,segmento_2
45351,segmento_4
45352,segmento_2
45353,segmento_2
45354,segmento_2
45355,segmento_2
25849,segmento_2
45356,segmento_2
45357,segmento_2
45358,segmento_3
45359,segmento_2
13489,segmento_1
45360,segmento_2
21877,segmento_2
7480,segmento_2
6958,segmento_3
30003,segmento_3
45361,segmento_2
45362,segmento_3
45363,segmento_3
45364,segmento_2
45365,segmento_2
45366,segmento_3
45367,segmento_2
45368,segmento_2
45369,segmento_2
30090,segmento_2
30382,segmento_3
45370,segmento_3
45371,segmento_3
45372,segmento_2
45373,segmento_2
45374,segmento_2
45375,segmento_3
45376,segmento_3
45377,segmento_3
11518,segmento_2
45378,segmento_3
45379,segmento_3
21096,segmento_2
45380,segmento_3
45381,segmento_3
45382,segmento_3
30113,segmento_2
45383,segmento_2
45384,segmento_2
20755,segmento_2
25289,segmento_2
45385,segmento_3
45386,segmento_3
20433,segmento_3
45387,segmento_3
45388,segmento_3
45389,segmento_3
45390,segmento_4
45391,segmento_2
45392,segmento_4
45393,segmento_3
25091,segmento_2
45394,segmento_3
45395,segmento_3
45396,segmento_2
45397,segmento_2
45398,segmento_2
45399,segmento_2
45400,segmento_2
45401,segmento_2
45402,segmento_2
45403,segmento_2
45404,segmento_3
45405,segmento_2
45406,segmento_2
45407,segmento_2
45408,segmento_1
20540,segmento_2
45409,segmento_3
20559,segmento_3
45410,segmento_2
45411,segmento_3
45412,segmento_2
45413,segmento_3
45414,segmento_3
45415,segmento_3
45416,segmento_2
45417,segmento_3
29941,segmento_2
45418,segmento_2
45419,segmento_3
26887,segmento_1
45420,segmento_2
34577,segmento_3
45421,segmento_3
45422,segmento_3
45423,segmento_2
29792,segmento_3
45424,segmento_3
45425,segmento_3
45426,segmento_2
15838,segmento_3
45427,segmento_2
25614,segmento_3
45428,segmento_2
45429,segmento_2
45430,segmento_3
45431,segmento_2
45432,segmento_2
45433,segmento_3
45434,segmento_2
45435,segmento_2
45436,segmento_1
45437,segmento_4
27683,segmento_3
45438,segmento_1
45439,segmento_2
45440,segmento_3
45441,segmento_2
45442,segmento_2
45443,segmento_3
45444,segmento_2
35576,segmento_4
45445,segmento_2
45446,segmento_2
45447,segmento_3
45448,segmento_2
45449,segmento_3
45450,segmento_2
45451,segmento_3
45452,segmento_2
2782,segmento_2
25517,segmento_2
45453,segmento_2
15933,segmento_2
45454,segmento_2
45455,segmento_2
45456,segmento_3
45457,segmento_3
45458,segmento_2
45459,segmento_1
20585,segmento_3
45460,segmento_4
3147,segmento_3
16642,segmento_2
45461,segmento_2
45462,segmento_1
16705,segmento_3
45463,segmento_2
45464,segmento_3
45465,segmento_3
45466,segmento_3
26909,segmento_2
25362,segmento_3
45467,segmento_1
45468,segmento_2
45469,segmento_3
45470,segmento_3
45471,segmento_2
21292,segmento_2
34351,segmento_2
15819,segmento_2
45472,segmento_2
30229,segmento_2
45473,segmento_3
45474,segmento_2
45475,segmento_2
45476,segmento_4
45477,segmento_3
16025,segmento_2
45478,segmento_3
45479,segmento_3
6752,segmento_2
45480,segmento_2
45481,segmento_1
45482,segmento_1
45483,segmento_3
45484,segmento_3
45485,segmento_3
45486,segmento_2
45487,segmento_3
45488,segmento_3
45489,segmento_1
45490,segmento_1
45491,segmento_3
45492,segmento_2
20809,segmento_3
45493,segmento_2
45494,segmento_2
45495,segmento_2
45496,segmento_3
45497,segmento_3
45498,segmento_2
45499,segmento_3
45500,segmento_3
27944,segmento_3
2333,segmento_3
45501,segmento_3
45502,segmento_1
45503,segmento_2
45504,segmento_2
29802,segmento_3
8098,segmento_2
45505,segmento_1
45506,segmento_3
45507,segmento_3
17472,segmento_3
45508,segmento_3
45509,segmento_3
1897,segmento_2
45510,segmento_2
29931,segmento_3
45511,segmento_2
45512,segmento_3
6760,segmento_2
22740,segmento_3
16274,segmento_2
20608,segmento_2
45513,segmento_2
34941,segmento_3
45514,segmento_3
45515,segmento_2
8141,segmento_1
6875,segmento_2
45516,segmento_1
45517,segmento_1
45518,segmento_2
45519,segmento_2
45520,segmento_1
25511,segmento_2
45521,segmento_1
45522,segmento_3
45523,segmento_3
45524,segmento_2
3981,segmento_1
45525,segmento_2
45526,segmento_2
45527,segmento_2
2948,segmento_4
20807,segmento_3
45528,segmento_1
45529,segmento_2
45530,segmento_2
4588,segmento_3
45531,segmento_2
45532,segmento_2
45533,segmento_2
45534,segmento_3
45535,segmento_1
45536,segmento_3
45537,segmento_3
45538,segmento_3
45539,segmento_3
45540,segmento_2
45541,segmento_3
2284,segmento_3
45542,segmento_2
45543,segmento_2
45544,segmento_2
45545,segmento_1
45546,segmento_2
45547,segmento_2
45548,segmento_3
6980,segmento_3
45549,segmento_2
45550,segmento_4
2183,segmento_2
21845,segmento_2
45551,segmento_2
45552,segmento_2
45553,segmento_3
45554,segmento_3
30137,segmento_3
45555,segmento_2
45556,segmento_2
45557,segmento_2
45558,segmento_2
30722,segmento_3
45559,segmento_2
45560,segmento_3
45561,segmento_4
45562,segmento_3
3678,segmento_4
45563,segmento_2
32552,segmento_3
45564,segmento_1
17492,segmento_1
45565,segmento_2
20867,segmento_3
45566,segmento_3
45567,segmento_2
45568,segmento_3
45569,segmento_2
35177,segmento_4
45570,segmento_2
45571,segmento_2
45572,segmento_3
45573,segmento_3
45574,segmento_2
45575,segmento_2
45576,segmento_2
45577,segmento_1
45578,segmento_1
45579,segmento_3
45580,segmento_3
25996,segmento_3
45581,segmento_2
45582,segmento_1
29989,segmento_3
20857,segmento_2
20739,segmento_2
45583,segmento_2
45584,segmento_2
45585,segmento_3
45586,segmento_3
45587,segmento_3
45588,segmento_3
45589,segmento_2
17953,segmento_2
45590,segmento_2
23160,segmento_3
45591,segmento_3
1870,segmento_3
30263,segmento_1
45592,segmento_2
2009,segmento_2
45593,segmento_2
12890,segmento_3
45594,segmento_3
22065,segmento_4
16326,segmento_2
45595,segmento_3
45596,segmento_3
45597,segmento_3
45598,segmento_3
11166,segmento_3
15770,segmento_3
34354,segmento_2
45599,segmento_3
45600,segmento_2
7855,segmento_2
17432,segmento_2
34774,segmento_2
45601,segmento_2
45602,segmento_2
45603,segmento_3
45604,segmento_2
6597,segmento_2
34497,segmento_3
26399,segmento_2
31311,segmento_1
45605,segmento_3
45606,segmento_3
2088,segmento_3
45607,segmento_3
45608,segmento_2
15929,segmento_2
26526,segmento_2
16418,segmento_2
45609,segmento_2
45610,segmento_3
45611,segmento_1
45612,segmento_3
15957,segmento_2
45613,segmento_3
17749,segmento_2
45614,segmento_2
45615,segmento_2
25128,segmento_2
45616,segmento_2
7050,segmento_3
45617,segmento_3
45618,segmento_2
45619,segmento_3
45620,segmento_1
45621,segmento_1
45622,segmento_2
45623,segmento_2
11376,segmento_3
8022,segmento_1
45624,segmento_3
45625,segmento_3
45626,segmento_3
45627,segmento_2
45628,segmento_2
45629,segmento_3
45630,segmento_2
45631,segmento_2
45632,segmento_2
45633,segmento_2
45634,segmento_2
45635,segmento_3
45636,segmento_2
7115,segmento_2
45637,segmento_2
35151,segmento_2
2768,segmento_1
20493,segmento_3
45638,segmento_3
45639,segmento_2
45640,segmento_3
45641,segmento_2
20498,segmento_2
45642,segmento_2
45643,segmento_2
45644,segmento_2
21979,segmento_1
45645,segmento_1
45646,segmento_2
45647,segmento_1
45648,segmento_2
45649,segmento_3
45650,segmento_3
45651,segmento_3
45652,segmento_3
45653,segmento_4
45654,segmento_3
11259,segmento_2
11262,segmento_3
45655,segmento_2
45656,segmento_2
45657,segmento_3
45658,segmento_3
45659,segmento_2
34416,segmento_4
45660,segmento_2
45661,segmento_1
6776,segmento_3
45662,segmento_2
45663,segmento_2
26664,segmento_2
29945,segmento_3
45664,segmento_3
45665,segmento_2
45666,segmento_2
45667,segmento_2
45668,segmento_2
45669,segmento_2
25622,segmento_1
36763,segmento_1
45670,segmento_2
45671,segmento_3
45672,segmento_2
45673,segmento_2
45674,segmento_3
11304,segmento_2
45675,segmento_3
45676,segmento_2
45677,segmento_2
12092,segmento_2
30520,segmento_3
45678,segmento_3
45679,segmento_3
45680,segmento_2
16878,segmento_2
45681,segmento_2
45682,segmento_3
45683,segmento_3
13838,segmento_1
45684,segmento_1
45685,segmento_3
45686,segmento_2
6758,segmento_3
45687,segmento_3
45688,segmento_3
45689,segmento_2
45690,segmento_2
45691,segmento_3
45692,segmento_3
45693,segmento_2
8561,segmento_1
45694,segmento_2
2404,segmento_2
45695,segmento_3
45696,segmento_3
45697,segmento_2
45698,segmento_1
45699,segmento_3
45700,segmento_3
45701,segmento_2
45702,segmento_1
11491,segmento_2
45703,segmento_1
45704,segmento_2
45705,segmento_2
20992,segmento_3
45706,segmento_3
45707,segmento_1
45708,segmento_1
16033,segmento_2
45709,segmento_2
45710,segmento_2
45711,segmento_3
45712,segmento_2
45713,segmento_2
45714,segmento_3
45715,segmento_2
45716,segmento_1
11742,segmento_3
45717,segmento_3
45718,segmento_2
45719,segmento_2
45720,segmento_1
45721,segmento_2
45722,segmento_3
45723,segmento_1
45724,segmento_4
35872,segmento_3
3475,segmento_2
45725,segmento_3
45726,segmento_3
45727,segmento_1
30135,segmento_2
45728,segmento_3
20193,segmento_2
45729,segmento_3
45730,segmento_2
45731,segmento_2
25415,segmento_2
11435,segmento_2
3829,segmento_2
45732,segmento_2
45733,segmento_2
45734,segmento_1
30216,segmento_3
45735,segmento_2
45736,segmento_2
20777,segmento_2
45737,segmento_2
45738,segmento_3
45739,segmento_1
45740,segmento_3
45741,segmento_2
29558,segmento_4
45742,segmento_2
12091,segmento_3
6945,segmento_3
30608,segmento_3
45743,segmento_2
45744,segmento_3
20417,segmento_3
29765,segmento_2
45745,segmento_3
45746,segmento_3
45747,segmento_3
45748,segmento_3
12873,segmento_3
20661,segmento_2
45749,segmento_3
45750,segmento_4
45751,segmento_2
45752,segmento_3
2152,segmento_1
21152,segmento_3
45753,segmento_2
45754,segmento_1
29960,segmento_2
7949,segmento_2
45755,segmento_2
45756,segmento_2
3496,segmento_3
45757,segmento_2
45758,segmento_2
45759,segmento_3
45760,segmento_2
45761,segmento_3
45762,segmento_2
45763,segmento_3
45764,segmento_2
45765,segmento_2
2127,segmento_2
6881,segmento_3
3444,segmento_3
45766,segmento_2
45767,segmento_2
45768,segmento_1
45769,segmento_1
45770,segmento_2
16171,segmento_3
45771,segmento_3
21939,segmento_1
30301,segmento_2
34623,segmento_3
30073,segmento_3
45772,segmento_3
45773,segmento_1
11906,segmento_3
45774,segmento_3
45775,segmento_3
25489,segmento_3
45776,segmento_3
45777,segmento_2
45778,segmento_2
45779,segmento_2
45780,segmento_3
7737,segmento_2
12044,segmento_2
45781,segmento_2
18627,segmento_3
45782,segmento_2
45783,segmento_2
45784,segmento_2
45785,segmento_2
45786,segmento_2
45787,segmento_2
45788,segmento_2
45789,segmento_2
45790,segmento_3
45791,segmento_2
45792,segmento_2
45793,segmento_3
45794,segmento_2
45795,segmento_3
45796,segmento_3
32527,segmento_2
45797,segmento_2
45798,segmento_1
45799,segmento_2
45800,segmento_2
45801,segmento_3
45802,segmento_2
45803,segmento_2
45804,segmento_3
45805,segmento_2
45806,segmento_2
12109,segmento_3
45807,segmento_1
1887,segmento_2
6978,segmento_2
45808,segmento_3
45809,segmento_2
7430,segmento_2
45810,segmento_3
45811,segmento_3
45812,segmento_3
45813,segmento_3
45814,segmento_2
45815,segmento_1
45816,segmento_3
45817,segmento_3
30536,segmento_2
45818,segmento_2
45819,segmento_2
6607,segmento_2
6608,segmento_2
45820,segmento_3
25732,segmento_2
45821,segmento_2
11256,segmento_3
20461,segmento_1
45822,segmento_2
45823,segmento_2
17094,segmento_2
45824,segmento_2
45825,segmento_2
7296,segmento_3
45826,segmento_2
45827,segmento_1
45828,segmento_1
45829,segmento_2
45830,segmento_3
45831,segmento_4
45832,segmento_2
45833,segmento_2
34382,segmento_3
45834,segmento_2
31686,segmento_3
22040,segmento_2
45835,segmento_1
45836,segmento_2
45837,segmento_1
12594,segmento_1
45838,segmento_3
45839,segmento_3
45840,segmento_2
45841,segmento_3
45842,segmento_3
45843,segmento_1
45844,segmento_3
45845,segmento_3
45846,segmento_4
45847,segmento_2
35711,segmento_2
21335,segmento_2
45848,segmento_2
45849,segmento_2
30406,segmento_2
11316,segmento_2
12612,segmento_2
45850,segmento_3
45851,segmento_2
45852,segmento_3
6848,segmento_2
45853,segmento_3
45854,segmento_2
45855,segmento_2
45856,segmento_3
30753,segmento_2
45857,segmento_3
45858,segmento_3
21983,segmento_1
6790,segmento_1
11413,segmento_1
20604,segmento_2
25213,segmento_2
11613,segmento_2
2579,segmento_2
45859,segmento_1
31507,segmento_3
45860,segmento_3
45861,segmento_3
45862,segmento_2
45863,segmento_3
45864,segmento_3
7084,segmento_1
16452,segmento_3
12521,segmento_3
45865,segmento_3
22124,segmento_3
45866,segmento_1
45867,segmento_3
45868,segmento_3
45869,segmento_3
45870,segmento_2
45871,segmento_3
3544,segmento_2
45872,segmento_3
45873,segmento_2
31675,segmento_1
35306,segmento_2
45874,segmento_3
45875,segmento_2
45876,segmento_2
45877,segmento_2
2982,segmento_3
25705,segmento_3
45878,segmento_3
45879,segmento_2
45880,segmento_3
45881,segmento_2
37099,segmento_2
45882,segmento_2
37093,segmento_3
45883,segmento_2
25424,segmento_3
16589,segmento_3
45884,segmento_3
45885,segmento_2
1877,segmento_1
29847,segmento_3
45886,segmento_3
45887,segmento_3
35637,segmento_2
45888,segmento_3
45889,segmento_2
45890,segmento_3
45891,segmento_3
17030,segmento_3
45892,segmento_3
45893,segmento_3
45894,segmento_3
45895,segmento_3
45896,segmento_2
45897,segmento_1
30127,segmento_3
45898,segmento_1
45899,segmento_3
20764,segmento_3
45900,segmento_2
29935,segmento_2
45901,segmento_3
45902,segmento_3
18005,segmento_1
45903,segmento_2
45904,segmento_2
30451,segmento_3
45905,segmento_3
21011,segmento_3
45906,segmento_3
45907,segmento_1
45908,segmento_2
45909,segmento_2
45910,segmento_2
25496,segmento_3
45911,segmento_2
45912,segmento_3
45913,segmento_2
45914,segmento_2
45915,segmento_2
45916,segmento_2
45917,segmento_1
45918,segmento_3
35333,segmento_1
45919,segmento_3
45920,segmento_1
45921,segmento_2
6985,segmento_3
20876,segmento_3
45922,segmento_2
45923,segmento_2
45924,segmento_3
45925,segmento_2
45926,segmento_2
45927,segmento_2
45928,segmento_3
45929,segmento_3
45930,segmento_2
45931,segmento_3
45932,segmento_3
30010,segmento_2
45933,segmento_4
25482,segmento_3
45934,segmento_1
6891,segmento_3
45935,segmento_3
37004,segmento_2
45936,segmento_2
45937,segmento_3
2396,segmento_3
45938,segmento_3
45939,segmento_2
45940,segmento_2
45941,segmento_2
25922,segmento_3
45942,segmento_3
45943,segmento_3
45944,segmento_2
27602,segmento_3
45945,segmento_2
45946,segmento_2
45947,segmento_3
45948,segmento_3
20971,segmento_3
45949,segmento_2
34606,segmento_2
45950,segmento_3
45951,segmento_4
45952,segmento_3
45953,segmento_3
45954,segmento_2
34755,segmento_1
20799,segmento_1
30620,segmento_2
45955,segmento_2
45956,segmento_3
45957,segmento_4
11596,segmento_2
45958,segmento_3
45959,segmento_3
45960,segmento_2
45961,segmento_2
34854,segmento_1
45962,segmento_2
45963,segmento_2
45964,segmento_1
2147,segmento_3
45965,segmento_2
45966,segmento_3
45967,segmento_3
45968,segmento_3
1928,segmento_3
45969,segmento_2
45970,segmento_3
6908,segmento_3
45971,segmento_2
45972,segmento_3
45973,segmento_2
45974,segmento_3
45975,segmento_2
20555,segmento_2
3486,segmento_3
45976,segmento_2
45977,segmento_1
45978,segmento_2
45979,segmento_1
20525,segmento_3
45980,segmento_2
45981,segmento_2
45982,segmento_3
45983,segmento_3
45984,segmento_3
17376,segmento_3
34613,segmento_3
45985,segmento_3
45986,segmento_2
12741,segmento_3
34434,segmento_3
16016,segmento_3
35104,segmento_2
45987,segmento_3
15812,segmento_2
45988,segmento_2
45989,segmento_2
45990,segmento_1
31331,segmento_3
34358,segmento_2
45991,segmento_2
45992,segmento_1
45993,segmento_1
3416,segmento_2
45994,segmento_2
45995,segmento_3
2334,segmento_1
45996,segmento_2
30453,segmento_2
21232,segmento_2
45997,segmento_3
20406,segmento_2
29908,segmento_2
34769,segmento_4
45998,segmento_2
45999,segmento_2
30338,segmento_3
46000,segmento_3
46001,segmento_3
